word,zipf,dom_pos
jupiter,3.6078,Name
jura,1.8939,Noun
jurassic,2.8481,Name
jure,1.5929,Noun
juridical,1.8939,Adjective
juries,3.2003,Noun
juris,1.9908,Noun
jurisdiction,3.7264,Noun
jurisdictional,2.3332,Adjective
jurisdictions,2.1369,Noun
jurisprudence,2.2461,Noun
jurisprudential,1.5929,Adjective
jurist,2.4380,Noun
jurists,1.5929,Noun
juror,3.4124,Noun
jurors,3.3990,Noun
jury,4.6307,Noun
jus,2.6720,Noun
just,6.6760,Adverb
justest,1.5929,Adjective
justice,4.5731,Noun
justicer,1.7690,Noun
justices,2.6720,Noun
justifiable,2.7390,Adjective
justifiably,2.2461,Adverb
justification,2.9731,Noun
justifications,2.1369,Noun
justified,3.3956,Verb
justifies,2.8829,Verb
justify,3.7018,Verb
justifying,2.4380,Verb
justinian,1.5929,Name
justitia,1.5929,Noun
justly,2.5471,Adverb
justness,1.5929,Noun
justo,1.9908,Name
jut,2.0700,Noun
jute,2.4058,Noun
jutes,1.7690,Noun
juts,1.5929,Verb
jutting,2.0700,Adjective
jutty,1.5929,Noun
juvenile,3.7101,Adjective
juveniles,2.5471,Noun
juxtapose,1.8939,Verb
juxtaposed,1.5929,Verb
juxtaposing,1.8939,Verb
juxtaposition,2.2461,Noun
k,4.5334,Letter
ka,3.3089,Noun
kaaba,2.3332,Name
kaas,1.8939,Name
kab,3.0242,Name
kabala,1.9908,Name
kabbalah,2.2461,Name
kabel,1.5929,Noun
kabob,1.9908,Noun
kabobs,2.4960,Noun
kabuki,2.5706,Noun
kaddish,2.2918,Noun
kaf,2.0700,Verb
kaffeeklatsch,1.7690,Noun
kaffir,2.4380,Noun
kaffirs,1.7690,Noun
kafiri,1.7690,Noun
kafirs,1.5929,Noun
kafka,2.8233,Name
kafta,2.1369,Name
kago,2.1369,Noun
kaha,1.5929,
kahala,2.0700,Name
kahuna,3.3253,Name
kai,3.2461,Name
kail,2.1369,Name
kain,1.7690,Verb
kaiser,3.2003,Noun
kaisers,1.7690,Noun
kaka,1.7690,Name
kal,1.5929,Adjective
kala,2.4380,Name
kale,2.7542,Noun
kaleidoscope,2.4960,Noun
kaleidoscopes,1.8939,Noun
kali,3.0912,Name
kalo,1.9908,Noun
kam,3.1431,Unclassified
kama,2.7690,Name
kamala,1.9908,Noun
kame,1.8939,
kamerad,1.8939,Noun
kami,1.5929,Name
kamikaze,3.1307,Noun
kamikazes,2.2918,Noun
kampong,1.5929,Name
kampuchea,1.5929,Name
kan,2.7390,Name
kana,2.5471,Name
kanae,1.5929,Name
kane,4.0128,Name
kanes,2.1369,Noun
kang,3.8396,Name
kanga,2.1949,Name
kangaroo,3.3674,Noun
kangaroos,2.8359,Noun
kanji,2.0700,Noun
kansans,1.7690,Noun
kansas,4.0807,Name
kant,2.4679,Name
kapa,1.5929,Name
kapellmeister,2.1369,Noun
kaph,1.7690,Noun
kapok,1.7690,Verb
kapp,1.5929,Noun
kappa,3.0242,Noun
kaput,3.0078,Adjective
kaputt,2.1369,Adjective
karaoke,3.5248,Noun
karat,2.2461,Noun
karate,3.8795,Noun
karats,2.2461,Noun
karen,4.4373,Name
karma,3.5398,Noun
karmic,2.7068,Adjective
karn,2.0700,Verb
karo,1.7690,Noun
karoo,1.7690,Noun
karpas,1.5929,Noun
karst,2.5223,Verb
kart,1.9908,Verb
karting,1.5929,Verb
karts,1.8939,Noun
karuna,1.5929,Name
karyotype,1.5929,Noun
kasbah,1.8939,Name
kasha,1.9908,Noun
kashi,1.5929,Noun
kashima,1.5929,Name
kashmir,2.8939,Name
kashmiri,1.5929,Adjective
kat,3.4472,Name
katakana,1.5929,Name
katana,1.9908,Noun
katatonic,1.5929,Adjective
kath,2.5471,Name
katha,2.1369,Noun
katharine,3.1179,Name
katherine,3.8481,Name
kathy,3.8982,Name
katrina,3.3887,Name
kats,1.7690,Verb
katydid,1.8939,Noun
katzenjammer,2.4679,Noun
kava,1.9908,Noun
kaw,1.5929,Name
kay,4.0338,Name
kayak,2.7232,Noun
kayaker,1.5929,Noun
kayakers,1.8939,Noun
kayaking,1.9908,Verb
kayaks,1.8939,Noun
kayo,2.5223,Name
kayoed,1.5929,Verb
kazatsky,1.5929,Adjective
kazi,2.4058,Adjective
kazoo,2.7970,Noun
kazoos,1.7690,Noun
kb,1.9908,Noun
kbar,1.5929,Noun
kc,2.7232,Name
keach,1.5929,Name
keap,1.5929,Verb
keat,1.7690,Name
keats,3.1431,Name
keb,2.0700,Name
kebab,2.7970,Noun
kebabs,2.4380,Noun
kebob,1.5929,Noun
keck,2.2461,Name
kedgeree,1.5929,Name
keef,1.9908,Verb
keek,1.9908,Verb
keeks,1.5929,Name
keel,3.0842,Verb
keeled,2.6720,Verb
keeler,3.2263,Name
keelhaul,1.5929,Verb
keelhauled,1.7690,Verb
keelie,2.1369,Name
keeling,2.1369,Verb
keels,2.1369,Verb
keen,3.6517,Adjective
keena,1.5929,Name
keener,2.2918,Adjective
keenest,2.2461,Adjective
keening,1.5929,Verb
keenly,2.5929,Adverb
keenness,1.9908,Noun
keens,1.5929,Verb
keep,5.8463,Verb
keeper,3.6120,Noun
keepers,3.1431,Noun
keeping,4.7083,Verb
keeps,4.7203,Verb
keepsake,2.8600,Noun
keepsakes,2.1949,Noun
keets,1.5929,Verb
keffiyeh,1.7690,Noun
keg,3.5373,Noun
kegs,2.9908,Noun
keister,2.9046,Noun
keisters,1.7690,Noun
keita,1.9908,Name
kell,2.1369,Name
kella,2.0700,Noun
kelly,4.7508,Name
kellys,1.8939,Name
kelp,3.0980,Noun
kelpie,2.1369,Noun
kelpies,1.5929,Noun
kelson,2.1369,Name
kelter,1.5929,Noun
kelvin,3.4222,Name
kemp,3.3600,Name
ken,4.2238,Name
kendal,2.4058,Name
kendo,2.5929,Noun
kennedy,4.0693,Name
kennel,3.0553,Noun
kenneled,1.7690,Verb
kennelly,2.0700,Name
kennels,2.5706,Noun
kenner,2.6536,Name
kennet,1.5929,Name
kenny,4.1087,Name
keno,2.9353,Adjective
kens,1.9908,Name
kenscoff,2.0700,Name
kensington,2.9253,Name
kent,3.9140,Name
kente,1.5929,Name
kentucky,3.7183,Name
kenya,3.3782,Name
kenyan,2.1369,Adjective
kep,2.4058,Verb
kepi,1.7690,Noun
kept,4.9508,Verb
keratin,1.7690,Noun
keratoconus,1.5929,Noun
kerb,2.5706,Noun
kercher,2.3332,Name
kerchief,2.5929,Noun
kerchiefs,1.5929,Noun
kerel,1.7690,Name
kerf,1.9908,Verb
kerfuffle,1.5929,Noun
kerman,1.5929,Name
kern,3.0627,Name
kernel,2.8481,Noun
kernels,2.1949,Noun
kerner,1.9908,Name
kerning,1.5929,Verb
kerns,1.7690,Noun
kero,1.7690,Noun
kerosene,3.1179,Noun
kerosine,1.5929,Noun
kerplunk,2.1369,Noun
kerrie,2.3332,Name
kerry,3.8347,Name
kers,1.5929,Noun
kersey,3.0161,Name
kesar,1.7690,Verb
ketch,2.2461,Name
ketches,1.5929,Noun
ketchup,3.7846,Noun
ketchups,1.9908,Noun
ketone,1.7690,Verb
ketones,1.9908,Noun
kettle,3.4502,Noun
kettledrum,1.7690,Noun
kettles,2.3332,Noun
kewpie,2.8481,Noun
key,4.9383,Noun
keyboard,3.2603,Noun
keyboardist,1.8939,Noun
keyboards,2.6536,Noun
keyed,2.8939,Verb
keyhole,3.0242,Noun
keyholes,2.4960,Noun
keying,2.2918,Verb
keyless,1.5929,Adjective
keyman,1.5929,Noun
keynesian,1.5929,Adjective
keynote,2.8233,Noun
keynotes,1.5929,Noun
keypad,2.7390,Noun
keys,4.7071,Noun
keystone,2.5706,Noun
keystroke,2.3332,Noun
keystrokes,2.2461,Noun
keyword,2.7390,Noun
keywords,2.0700,Noun
kg,2.4960,Noun
kha,2.0700,Name
khaki,2.9253,Adjective
khakis,2.5929,Noun
khalifa,1.8939,Name
khalsa,2.4058,Name
khan,3.5907,Noun
khartoum,2.2918,Name
khedive,2.2918,Noun
khi,1.5929,Noun
khitmutgar,1.5929,Verb
khmer,2.5471,Name
khrushchev,2.7390,Name
ki,2.9353,Name
kiang,2.2461,Name
kiangs,1.5929,Noun
kibble,2.9151,Noun
kibbles,2.1369,Name
kibbutz,2.4058,Noun
kibitz,2.4058,Verb
kibitzer,1.8939,Noun
kibitzes,1.5929,Verb
kibitzing,2.0700,Verb
kibosh,2.4960,Noun
kick,4.8653,Verb
kickable,1.5929,Adjective
kickback,2.4960,Noun
kickbacks,2.6141,Noun
kickball,2.0700,Noun
kickboxing,2.6536,Verb
kicked,4.4850,Verb
kicker,3.0322,Noun
kickers,2.2918,Noun
kicking,4.1927,Verb
kickoff,3.0242,Noun
kicks,3.9099,Verb
kickshaws,1.7690,Noun
kid,5.5299,Noun
kidded,2.4380,Verb
kidder,2.9450,Noun
kidders,1.8939,Noun
kiddie,3.1307,Noun
kiddies,3.2603,Noun
kidding,5.1258,Verb
kiddo,3.9283,Noun
kiddos,2.1949,Noun
kiddush,1.9908,Noun
kiddy,2.5706,Adjective
kidhood,1.5929,Noun
kidnap,3.8130,Verb
kidnaping,1.8939,Verb
kidnapped,4.2146,Verb
kidnappee,1.8939,Noun
kidnapper,3.6078,Noun
kidnappers,3.4987,Noun
kidnapping,4.0828,Noun
kidnappings,2.9151,Noun
kidnaps,2.5471,Verb
kidney,3.9864,Noun
kidneys,3.6263,Noun
kids,5.4781,Noun
kidskin,1.7690,Noun
kie,1.5929,
kief,1.5929,
kiel,1.8939,Name
kielbasa,2.4058,Noun
kieselguhr,2.1949,Noun
kiev,2.8103,Name
kif,2.2461,Noun
kifs,1.7690,Noun
kike,2.6536,Noun
kikes,2.4679,Noun
kiki,3.5040,Name
kil,1.8939,Name
kiley,2.1369,Name
kilim,1.8939,Verb
kill,5.6551,Verb
killed,5.4619,Verb
killer,4.7979,Noun
killers,4.0538,Noun
killick,2.4380,Verb
killing,4.8902,Verb
killings,3.5590,Noun
killjoy,2.6898,Noun
killjoys,1.5929,Noun
kills,4.2987,Verb
killy,1.7690,Adverb
kiln,2.5929,Noun
kilo,3.2003,Noun
kilobyte,1.5929,Noun
kilobytes,1.7690,Noun
kilocycles,1.7690,Noun
kilogram,1.8939,Noun
kilograms,2.0700,Noun
kilohertz,1.5929,Verb
kilometer,2.6141,Noun
kilometers,3.4877,Noun
kilometre,2.0700,Noun
kilometres,2.6536,Noun
kilos,3.2603,Noun
kiloton,1.8939,Noun
kilotons,1.9908,Noun
kilowatt,2.1369,Noun
kilowatts,2.4380,Noun
kilt,2.7970,Noun
kilted,1.5929,Adjective
kilter,1.9908,Noun
kilts,1.8939,Noun
kim,4.4791,Name
kimbo,1.7690,Name
kimchee,1.9908,Noun
kimchi,2.7068,Noun
kimono,3.0400,Noun
kimonos,2.2461,Noun
kimura,2.7690,Name
kin,3.6323,Noun
kina,1.5929,Noun
kinase,1.5929,Noun
kinbote,1.7690,Name
kind,5.7708,Noun
kinda,4.6271,Adverb
kinder,3.0400,Adjective
kindergarten,3.5841,Noun
kindergartener,1.5929,Noun
kindergartens,1.5929,Noun
kindergartner,1.7690,Noun
kindergartners,1.9908,Noun
kindest,3.1431,Adjective
kindhearted,2.2461,Adjective
kindle,2.2918,Verb
kindled,2.2918,Verb
kindler,1.5929,Noun
kindles,1.7690,Verb
kindlier,1.7690,Adjective
kindliness,1.7690,Noun
kindling,2.7690,Noun
kindly,4.0234,Adverb
kindness,3.9555,Noun
kindnesses,1.8939,Noun
kindred,2.9546,Adjective
kinds,4.3418,Noun
kine,1.7690,Noun
kines,1.5929,Name
kinescope,1.5929,Noun
kinescopes,1.5929,Noun
kinesiology,1.8939,Noun
kinesis,1.5929,Noun
kinesthesia,1.5929,Noun
kinetic,2.8103,Adjective
kineticism,1.5929,Noun
kinetics,1.5929,Noun
kinetoscope,1.5929,Noun
kinfolk,2.5706,Noun
kinfolks,1.7690,Noun
king,5.1109,Noun
kingdom,4.1884,Noun
kingdomed,1.5929,Verb
kingdoms,2.9253,Noun
kingfish,2.1369,Name
kingfisher,2.2918,Noun
kingly,1.9908,Adjective
kingmaker,1.8939,Noun
kingpin,3.0078,Noun
kingpins,1.8939,Noun
kings,3.9527,Noun
kingship,1.8939,Noun
kingsize,1.5929,Adjective
kingsman,1.5929,Noun
kingston,3.3887,Name
kink,2.8359,Noun
kinkajou,1.5929,Noun
kinkajous,1.5929,Name
kinked,1.5929,Verb
kinkier,1.9908,Adjective
kinkiness,1.5929,Noun
kinking,1.5929,Noun
kinkle,1.5929,Name
kinks,2.9151,Noun
kinky,3.4765,Adjective
kino,1.5929,Noun
kinos,1.5929,Noun
kinship,2.6536,Noun
kinsman,2.5223,Noun
kinsmen,2.1949,Noun
kinswoman,1.5929,Noun
kiosk,2.6720,Noun
kiowa,2.1949,Name
kip,3.2786,Noun
kipper,2.4679,Noun
kippered,1.5929,Adjective
kippers,2.5929,Noun
kipping,1.5929,Verb
kippur,2.5471,Unclassified
kippy,1.5929,Name
kips,1.9908,Noun
kirby,3.7527,Name
kiri,1.7690,Name
kirk,4.2764,Name
kirks,1.5929,Noun
kirkyard,1.7690,Name
kirsch,2.7970,Noun
kirtle,1.5929,Noun
kishka,1.9908,Name
kishon,1.7690,Name
kismet,2.6720,Noun
kismetic,1.5929,Adjective
kiss,5.0828,Verb
kissable,2.0700,Adjective
kissed,4.4547,Verb
kisser,3.5349,Noun
kissers,2.1369,Noun
kisses,3.8928,Noun
kissing,4.3674,Verb
kissy,2.6141,Noun
kiswa,1.5929,Noun
kit,4.2466,Noun
kitbag,1.5929,Noun
kitchen,4.7653,Noun
kitchener,1.5929,Noun
kitchenette,2.5223,Noun
kitchenettes,1.5929,Noun
kitchens,2.8716,Noun
kitchenware,1.7690,Noun
kite,3.3637,Noun
kited,1.5929,Adjective
kiter,1.5929,Noun
kites,2.8600,Noun
kith,2.0700,Noun
kiting,1.9908,Verb
kits,3.0242,Noun
kitsch,2.5706,Noun
kitschy,1.8939,Adjective
kitted,1.7690,Verb
kittel,1.8939,Name
kitten,3.6756,Noun
kittens,3.2109,Noun
kitter,1.8939,Name
kitties,2.7232,Noun
kittles,1.7690,Noun
kitty,4.4263,Name
kivu,1.8939,Name
kiwi,2.9046,Noun
kiwis,2.1949,Noun
kl,2.5929,Name
klan,3.0627,Name
klatch,2.1369,Noun
klaxon,2.6141,Noun
klaxons,1.7690,Noun
kleenex,3.1895,Noun
kleptomania,1.9908,Noun
kleptomaniac,2.2918,Noun
kleptomaniacs,1.7690,Noun
kleptophobia,1.5929,Noun
klick,2.3332,Noun
kluck,1.9908,Name
kludge,2.3710,Noun
kludges,2.0700,Noun
klutz,2.9731,Noun
klutzes,1.5929,Noun
klutziness,1.5929,Noun
klutzy,2.0700,Adjective
klystron,1.9908,Noun
km,3.1431,Noun
kn,2.3332,Noun
knab,1.7690,
knack,3.3990,Noun
knacker,1.7690,Noun
knackered,2.5929,Adjective
knackers,1.7690,Noun
knacking,1.5929,Verb
knackwurst,2.0700,Noun
knappy,1.5929,Name
knapsack,2.8233,Noun
knapsacks,1.8939,Noun
knave,2.5929,Noun
knavery,1.5929,Noun
knaves,2.4058,Noun
knavish,1.5929,Adjective
knead,2.2918,Verb
kneaded,1.5929,Verb
kneader,1.9908,Noun
kneading,2.2918,Verb
knee,4.1669,Noun
kneecap,2.7690,Noun
kneecappings,1.5929,Noun
kneecaps,2.8481,Noun
kneed,2.4058,Verb
kneeing,1.5929,Verb
kneel,3.7280,Verb
kneeled,1.8939,Verb
kneeler,1.7690,Noun
kneeling,3.0322,Verb
kneels,2.4058,Verb
kneepad,1.7690,Noun
kneepads,1.9908,Noun
knees,4.4127,Noun
knell,2.4679,Noun
knelt,2.5929,Verb
knew,5.5664,Verb
knick,2.6141,Noun
knicker,1.5929,Noun
knickerbocker,2.2918,Noun
knickerbockers,1.9908,Noun
knickers,3.1114,Noun
knickknack,1.9908,Noun
knickknacks,2.6141,Noun
knife,4.6699,Noun
knifed,2.8233,Verb
knifer,1.5929,Noun
knifes,2.1949,Noun
knifing,1.7690,Verb
knifings,1.7690,Noun
knight,4.4273,Name
knighted,2.6898,Verb
knightess,2.1369,Noun
knighthood,2.7232,Noun
knighthoods,1.5929,Noun
knighting,2.1369,Verb
knightly,2.2918,Adverb
knights,3.8773,Noun
knish,2.5223,Noun
knishes,2.1369,Verb
knit,3.2831,Verb
knits,2.2461,Verb
knitted,2.8233,Verb
knitter,1.7690,Noun
knitting,3.3563,Noun
knives,3.8408,Noun
knob,3.3922,Noun
knobbed,1.5929,Adjective
knobbing,1.5929,Verb
knobby,1.9908,Adjective
knobs,3.0242,Noun
knock,4.8103,Verb
knockabout,1.5929,Noun
knockdown,2.5706,Noun
knockdowns,1.8939,Noun
knocked,4.3929,Verb
knocker,2.5471,Noun
knockers,2.8939,Noun
knocking,4.1726,Verb
knockings,1.5929,Noun
knockoff,2.6720,Noun
knockoffs,2.4380,Noun
knockout,3.5248,Noun
knockouts,2.4058,Noun
knocks,3.6057,Noun
knockup,1.5929,Noun
knockwurst,2.5706,Noun
knoll,2.7390,Noun
knolls,1.8939,Name
knorr,1.5929,Noun
knot,3.5683,Noun
knothead,2.0700,Noun
knothole,2.1369,Noun
knots,3.7482,Noun
knotted,2.6343,Verb
knotting,1.7690,Verb
knotty,2.1949,Adjective
know,6.7569,Verb
knowable,1.5929,Adjective
knowe,1.5929,Verb
knower,1.5929,Noun
knoweth,1.9908,Verb
knowhow,2.1949,Verb
knowing,4.6551,Verb
knowingly,2.8716,Adverb
knowings,1.5929,Noun
knowledgable,1.5929,Adjective
knowledge,4.4068,Noun
knowledgeable,2.9046,Adjective
known,5.0912,Verb
knowns,1.8939,Noun
knows,5.3885,Verb
knox,3.6898,Name
knoxville,2.7542,Name
knuckle,3.1179,Noun
knuckleball,1.7690,Noun
knuckled,1.5929,Verb
knucklehead,3.0400,Noun
knuckleheads,2.7232,Noun
knuckler,1.7690,Noun
knuckles,3.5398,Noun
knuckling,1.5929,Verb
knucks,1.8939,Noun
knurled,1.5929,Adjective
knut,2.2918,Name
ko,3.4562,Noun
koala,2.7970,Noun
koalas,1.9908,Noun
kob,2.3710,
kobi,2.2461,Name
koda,2.9253,Noun
kodak,2.7232,Name
kodiak,3.0627,Name
kofta,1.5929,Name
koi,2.7690,Noun
kojima,2.4960,Name
kokam,1.7690,Noun
koko,2.7390,Name
kola,1.9908,Name
kolas,1.7690,Name
kolinsky,2.3332,Name
koller,1.9908,Name
kon,1.7690,Name
kona,2.7832,Name
kondo,2.4960,Name
kong,4.3360,Name
kongu,1.5929,Name
konstantin,2.4058,Name
kook,2.8939,Noun
kookaburra,1.5929,Noun
kookie,2.4058,Name
kookier,1.5929,Adjective
kooks,2.6536,Noun
kooky,2.8481,Adjective
koolau,1.7690,Noun
kop,1.7690,Name
kopeck,2.1949,Noun
kopecks,2.1369,Noun
kopeks,1.5929,Noun
kopi,1.8939,Name
kops,1.7690,Noun
kor,1.8939,Noun
koran,2.5471,Noun
kore,1.5929,Verb
korea,4.0967,Name
korean,3.9968,Adjective
koreans,3.2831,Noun
kori,2.1949,Noun
korin,1.7690,Name
korma,1.8939,Noun
korova,1.5929,Name
kors,1.7690,Name
korsakoff,2.4679,Name
kos,1.9908,Name
kosher,3.4317,Adjective
koshered,1.5929,Verb
koto,1.9908,Noun
kou,2.1369,Noun
koumiss,1.5929,Noun
kowtow,2.4960,Verb
kowtowed,1.7690,Verb
kowtowing,2.0700,Verb
kowtows,1.5929,Verb
kozo,1.5929,Name
kph,1.5929,Name
kr,2.3332,Noun
kra,1.5929,
kraal,1.5929,Name
kraft,2.9353,Name
kraits,1.5929,Noun
kraken,2.8600,Noun
krakens,1.5929,Noun
krantz,2.1949,Name
kraut,3.1949,Noun
krauts,3.3130,Noun
krebs,1.5929,Name
kreese,2.3332,Name
kremlin,2.9994,Name
krems,1.5929,Name
kreplach,2.0700,Verb
kreutzer,1.5929,Name
krill,2.2461,Noun
kris,3.2412,Name
krishna,3.4737,Name
krispies,2.6536,Noun
kriss,2.8716,Name
krome,2.1369,Name
krone,1.5929,Noun
kronen,2.1949,Adjective
kronos,2.5929,Name
kroo,2.2918,Name
krs,1.5929,Name
krypton,2.8481,Name
kryptonite,2.9151,Noun
kuan,2.4679,Name
kudo,2.2461,Noun
kudos,2.9450,Noun
kudu,1.9908,Noun
kudzu,2.0700,Noun
kuei,2.9994,Name
kufic,1.5929,Noun
kugel,2.1949,Noun
kula,1.9908,Noun
kultur,1.7690,Noun
kummel,1.8939,Noun
kumquat,2.6898,Noun
kumquats,2.8233,Noun
kundalini,2.0700,Noun
kung,3.7216,Noun
kurd,1.5929,Adjective
kurdish,1.8939,Adjective
kurdistan,2.1369,Name
kurta,1.7690,Name
kuru,2.3710,Noun
kusa,2.1369,Name
kuwait,2.9820,Name
kv,1.7690,Noun
kvetch,1.5929,Verb
kvetched,1.5929,Verb
kw,1.5929,Noun
kwacha,1.5929,Noun
kwan,3.3853,Name
kwanza,1.9908,Noun
ky,2.8233,Adjective
kyah,1.8939,Interjection
kyd,1.5929,Name
kyle,4.3817,Name
kylie,2.7542,Name
kyoto,3.1047,Name
kyphosis,1.5929,Noun
kyrie,2.0700,Unclassified
kyu,1.8939,Name
l,4.9769,Letter
la,4.8383,Unclassified
lab,4.5974,Noun
label,3.8384,Noun
labeled,3.1552,Verb
labeler,1.5929,Noun
labeling,2.4380,Verb
labella,1.5929,Name
labelled,2.5706,Verb
labelling,1.9908,Verb
labels,3.2918,Noun
labia,2.4679,Noun
labial,1.5929,Adjective
labile,1.7690,Noun
labor,4.0856,Noun
laboratories,2.8829,Noun
laboratory,3.8130,Noun
labored,2.7068,Verb
laborer,2.6720,Noun
laborers,2.7068,Noun
laboring,2.4960,Verb
laborious,2.1369,Adjective
laboriously,1.5929,Adverb
laborously,1.5929,Adverb
labors,2.5706,Noun
laborsaving,1.5929,Adjective
labour,3.5146,Noun
laboured,2.1369,Verb
labourer,1.8939,Noun
labourers,1.8939,Noun
labours,2.2461,Noun
laboursome,1.5929,Adjective
labrador,2.7390,Noun
labs,3.6120,Noun
labyrinth,2.9151,Noun
labyrinthine,1.7690,Adjective
labyrinths,1.9908,Noun
lac,3.2109,Unclassified
lace,3.5706,Noun
laced,3.0477,Verb
lacerate,1.5929,Verb
lacerated,2.7068,Adjective
lacerates,1.7690,Verb
lacerating,2.0700,Verb
laceration,3.0772,Noun
lacerations,3.2263,Noun
laces,2.9450,Noun
lacey,3.3887,Name
lachesis,1.5929,Noun
lachrymose,2.1369,Name
laciest,1.5929,Adjective
lacing,2.1949,Verb
lack,4.2490,Noun
lackadaisical,1.9908,Adjective
lackadaisically,1.5929,Adverb
lackaday,1.8939,Noun
lacked,3.1114,Verb
lacker,1.5929,Name
lackey,2.8233,Noun
lackeys,2.4960,Noun
lacking,3.4058,Verb
lackland,1.7690,Name
lackluster,2.1369,Noun
lacklustre,1.5929,Adjective
lacks,3.3253,Verb
laconic,1.7690,Adjective
lacquer,2.6536,Noun
lacquered,2.1369,Verb
lacquers,1.5929,Noun
lacquerwork,1.5929,Noun
lacrimation,1.5929,Noun
lacrosse,3.0242,Noun
lacs,2.4058,Noun
lactate,2.2461,Verb
lactated,1.9908,Adjective
lactating,2.2461,Verb
lactation,1.8939,Noun
lactic,2.0700,Adjective
lactose,2.7832,Noun
lacuna,1.7690,Noun
lacunar,1.5929,Adjective
lacy,2.8103,Name
lad,4.1593,Noun
ladder,3.9667,Noun
laddered,1.7690,Verb
laddering,1.5929,Noun
ladders,2.9046,Noun
laddie,3.2875,Noun
laddies,2.4960,Noun
laden,3.2161,Verb
ladens,1.5929,Noun
lades,1.7690,Noun
ladies,5.1403,Noun
lading,2.4058,Noun
ladino,1.5929,Noun
ladle,2.8829,Noun
ladled,1.5929,Verb
ladles,2.5223,Noun
ladling,2.0700,Verb
lads,3.9253,Noun
lady,5.3361,Noun
ladybird,2.1949,Noun
ladybug,2.6141,Noun
ladybugs,2.3332,Noun
ladyfingers,1.9908,Noun
ladyfish,2.5471,Noun
ladykiller,1.8939,Noun
ladylike,2.9353,Adjective
ladylove,1.5929,Noun
ladyship,3.0242,Noun
laertes,1.8939,Name
laetrile,1.5929,Adjective
lafayette,2.9639,Name
lag,3.1726,Noun
lagarto,1.5929,Noun
lager,2.7068,Noun
lagers,1.5929,Noun
laggard,1.5929,Noun
lagged,1.9908,Verb
lagging,2.4380,Verb
lagniappe,1.8939,Noun
lagoon,3.2056,Noun
lagoons,2.2918,Noun
lags,2.1949,Noun
laguna,2.9546,Name
lagunas,2.1949,Name
lah,2.3332,Interjection
lahore,1.5929,Name
lai,3.0477,Name
laid,4.4760,Verb
lain,2.7690,Verb
lair,3.3853,Noun
laird,3.0772,Name
lairs,1.9908,Noun
lairy,1.7690,Noun
laissez,1.7690,Verb
lait,2.3710,Noun
laius,1.5929,Noun
lak,1.5929,Name
lake,4.5559,Noun
lakefront,2.1369,Noun
lakeland,1.8939,Name
laker,2.8600,Name
lakers,3.2696,Name
lakes,3.3171,Noun
lakeshore,2.2918,Noun
lakeside,2.8600,Name
lakhs,1.5929,Noun
lakish,1.5929,Noun
lally,2.2918,Name
lallygagging,1.5929,Verb
lalo,2.2461,Noun
lam,3.5373,Name
lama,3.4905,Name
lamas,2.3332,Noun
lamasery,1.9908,Noun
lamb,4.0266,Noun
lamba,1.8939,Name
lambada,2.1949,Noun
lambasted,1.5929,Verb
lambasting,1.7690,Verb
lambda,2.2461,Noun
lambeau,1.7690,Noun
lambent,1.7690,Noun
lambert,3.5751,Name
lambie,1.8939,Noun
lambkin,1.7690,Noun
lambkins,1.8939,Noun
lambs,3.2263,Noun
lambskin,1.9908,Noun
lambswool,1.5929,Noun
lamby,1.8939,Noun
lame,4.0385,Adjective
lamebrain,2.4380,Noun
lamebrains,1.8939,Noun
lamed,1.7690,Verb
lamely,1.8939,Adverb
lameness,2.0700,Noun
lament,2.9908,Verb
lamentable,2.1949,Adjective
lamentably,1.7690,Adverb
lamentation,1.8939,Noun
lamentations,1.8939,Noun
lamented,2.3332,Verb
lamenting,2.2461,Verb
laments,1.8939,Verb
lamer,1.8939,Adjective
lames,1.8939,Verb
lamest,2.6536,Adjective
lamia,2.2461,Name
lamina,1.5929,Noun
laminate,2.3332,Verb
laminated,2.5706,Adjective
laminates,2.1369,Verb
laminating,1.8939,Verb
lamination,2.1369,Noun
laminator,1.5929,Noun
laminectomy,1.7690,Noun
lamister,1.5929,Noun
lammas,1.5929,Name
lammed,1.9908,Verb
lammie,2.1369,Name
lamp,4.1101,Noun
lamping,1.5929,Verb
lamplight,2.1369,Noun
lamplighter,1.8939,Noun
lamplighters,1.7690,Noun
lampoon,2.0700,Noun
lampooning,1.5929,Verb
lamppost,2.7542,Noun
lampposts,2.1949,Noun
lamps,3.3130,Noun
lampshade,2.4679,Noun
lampshades,1.9908,Noun
lampwick,2.4679,Name
lams,1.5929,Noun
lamsters,1.5929,Noun
lan,3.9130,Noun
lanai,2.1949,Noun
lancashire,2.1949,Name
lancaster,3.1114,Name
lance,4.0361,Noun
lanced,2.1369,Verb
lancelot,3.4441,Name
lanceolate,1.5929,Adjective
lancer,2.6536,Noun
lancers,2.7542,Noun
lances,2.7690,Noun
lancet,2.1369,Noun
lancets,1.7690,Noun
lancha,1.5929,Noun
lancing,1.8939,Verb
land,4.9446,Noun
landau,2.3710,Name
landed,4.1074,Verb
lander,2.2918,Noun
landers,2.8481,Noun
landfall,2.7068,Noun
landfill,3.1179,Noun
landfills,1.7690,Noun
landforms,1.5929,Noun
landing,4.2051,Noun
landings,3.1431,Noun
landladies,1.8939,Noun
landlady,3.3212,Noun
landline,2.3332,Noun
landlocked,2.3332,Verb
landlord,3.7280,Noun
landlords,2.6720,Noun
